STATIONS_ID;MESS_DATUM;QN_8;V_N_I; V_N;eor
       2928;2020042603;    3;   I;   0;eor
       2928;2020042604;    3;   I;   0;eor
       2928;2020042605;    3;   I;   1;eor
       2928;2020042606;    3;   I;   0;eor
       2928;2020042607;    3;   I;   0;eor
       2928;2020042608;    3;   I;   4;eor
       2928;2020042609;    3;   I;   4;eor
       2928;2020042610;    3;   I;   7;eor
       2928;2020042611;    3;   I;   8;eor
       2928;2020042612;    3;   I;   7;eor
       2928;2020042613;    3;   I;   2;eor
       2928;2020042614;    3;   I;   3;eor
       2928;2020042615;    3;   I;   0;eor
       2928;2020042616;    3;   I;   8;eor
       2928;2020042617;    3;   I;   8;eor
       2928;2020042618;    3;   I;   6;eor
       2928;2020042619;    3;   I;   0;eor
       2928;2020042620;    3;   I;   4;eor
       2928;2020042621;    3;   I;   3;eor
       2928;2020042622;    3;   I;   0;eor
       2928;2020042623;    3;   I;   0;eor
       2928;2020042700;    3;   I;   0;eor
       2928;2020042701;    3;   I;   0;eor
       2928;2020042702;    3;   I;   0;eor
       2928;2020042703;    3;   I;   0;eor
       2928;2020042704;    3;   I;   0;eor
       2928;2020042705;    3;   I;   0;eor
       2928;2020042706;    3;   I;   0;eor
       2928;2020042707;    3;   I;   0;eor
       2928;2020042708;    3;   I;   0;eor
       2928;2020042709;    3;   I;   0;eor
       2928;2020042710;    3;   I;   0;eor
       2928;2020042711;    3;   I;   0;eor
       2928;2020042712;    3;   I;   1;eor
       2928;2020042713;    3;   I;   5;eor
       2928;2020042714;    3;   I;   4;eor
       2928;2020042715;    3;   I;   4;eor
       2928;2020042716;    3;   I;   6;eor
       2928;2020042717;    3;   I;   4;eor
       2928;2020042718;    3;   I;   4;eor
       2928;2020042719;    3;   I;   0;eor
       2928;2020042720;    3;   I;   0;eor
       2928;2020042721;    3;   I;   7;eor
       2928;2020042722;    3;   I;   8;eor
       2928;2020042723;    3;   I;   8;eor
       2928;2020042800;    3;   I;   7;eor
       2928;2020042801;    3;   I;   0;eor
       2928;2020042802;    3;   I;   8;eor
       2928;2020042803;    3;   I;   8;eor
       2928;2020042804;    3;   I;   6;eor
       2928;2020042805;    3;   I;   8;eor
       2928;2020042806;    3;   I;   8;eor
       2928;2020042807;    3;   I;   8;eor
       2928;2020042808;    3;   I;   8;eor
       2928;2020042809;    3;   I;   8;eor
       2928;2020042810;    3;   I;   8;eor
       2928;2020042811;    3;   I;   8;eor
       2928;2020042812;    3;   I;   8;eor
       2928;2020042813;    3;   I;   7;eor
       2928;2020042814;    3;   I;   8;eor
       2928;2020042815;    3;   I;   8;eor
       2928;2020042816;    3;   I;   7;eor
       2928;2020042817;    3;   I;   8;eor
       2928;2020042818;    3;   I;   7;eor
       2928;2020042819;    3;   I;   8;eor
       2928;2020042820;    3;   I;   7;eor
       2928;2020042821;    3;   I;   7;eor
       2928;2020042822;    3;   I;   8;eor
       2928;2020042823;    3;   I;   8;eor
       2928;2020042900;    3;   I;   8;eor
       2928;2020042901;    3;   I;   8;eor
       2928;2020042902;    3;   I;   6;eor
       2928;2020042903;    3;   I;   6;eor
       2928;2020042904;    3;   I;   8;eor
       2928;2020042905;    3;   I;   7;eor
       2928;2020042906;    3;   I;   7;eor
       2928;2020042907;    3;   I;   8;eor
       2928;2020042908;    3;   I;   8;eor
       2928;2020042909;    3;   I;   7;eor
       2928;2020042910;    3;   I;   8;eor
       2928;2020042911;    3;   I;   8;eor
       2928;2020042912;    3;   I;   7;eor
       2928;2020042913;    3;   I;   8;eor
       2928;2020042914;    3;   I;   8;eor
       2928;2020042915;    3;   I;   7;eor
       2928;2020042916;    3;   I;   6;eor
       2928;2020042917;    3;   I;   2;eor
       2928;2020042918;    3;   I;   0;eor
       2928;2020042919;    3;   I;   7;eor
       2928;2020042920;    3;   I;   4;eor
       2928;2020042921;    3;   I;   2;eor
       2928;2020042922;    3;   I;   0;eor
       2928;2020042923;    3;   I;   7;eor
       2928;2020043000;    3;   I;   7;eor
       2928;2020043001;    3;   I;   8;eor
       2928;2020043002;    3;   I;   8;eor
       2928;2020043003;    3;   I;   8;eor
       2928;2020043004;    3;   I;   8;eor
       2928;2020043005;    3;   I;   8;eor
       2928;2020043006;    3;   I;   8;eor
       2928;2020043007;    3;   I;   8;eor
       2928;2020043008;    3;   I;   8;eor
       2928;2020043009;    3;   I;   8;eor
       2928;2020043010;    3;   I;   8;eor
       2928;2020043011;    3;   I;   8;eor
       2928;2020043012;    3;   I;   8;eor
       2928;2020043013;    3;   I;   8;eor
       2928;2020043014;    3;   I;   8;eor
       2928;2020043015;    3;   I;   8;eor
       2928;2020043016;    3;   I;   8;eor
       2928;2020043017;    3;   I;   8;eor
       2928;2020043018;    3;   I;   8;eor
       2928;2020043019;    3;   I;   8;eor
       2928;2020043020;    3;   I;   8;eor
       2928;2020043021;    3;   I;   8;eor
       2928;2020043022;    3;   I;   8;eor
       2928;2020043023;    3;   I;   8;eor
       2928;2020050100;    3;   I;   8;eor
       2928;2020050101;    3;   I;   8;eor
       2928;2020050102;    3;   I;   8;eor
       2928;2020050103;    3;   I;   8;eor
       2928;2020050104;    3;   I;   7;eor
       2928;2020050105;    3;   I;   6;eor
       2928;2020050106;    3;   I;   0;eor
       2928;2020050107;    3;   I;   7;eor
       2928;2020050108;    3;   I;   7;eor
       2928;2020050109;    3;   I;   7;eor
       2928;2020050110;    3;   I;   2;eor
       2928;2020050111;    3;   I;   6;eor
       2928;2020050112;    3;   I;   2;eor
       2928;2020050113;    3;   I;   7;eor
       2928;2020050114;    3;   I;   8;eor
       2928;2020050115;    3;   I;   7;eor
       2928;2020050116;    3;   I;   7;eor
       2928;2020050117;    3;   I;   8;eor
       2928;2020050118;    3;   I;   8;eor
       2928;2020050119;    3;   I;   5;eor
       2928;2020050120;    3;   I;   3;eor
       2928;2020050121;    3;   I;   0;eor
       2928;2020050122;    3;   I;   0;eor
       2928;2020050123;    3;   I;   1;eor
       2928;2020050200;    3;   I;   7;eor
       2928;2020050201;    3;   I;   3;eor
       2928;2020050202;    3;   I;   0;eor
       2928;2020050203;    3;   I;   5;eor
       2928;2020050204;    3;   I;   4;eor
       2928;2020050205;    3;   I;   8;eor
       2928;2020050206;    3;   I;   8;eor
       2928;2020050207;    3;   I;   8;eor
       2928;2020050208;    3;   I;   7;eor
       2928;2020050209;    3;   I;   7;eor
       2928;2020050210;    3;   I;   7;eor
       2928;2020050211;    3;   I;   8;eor
       2928;2020050212;    3;   I;   8;eor
       2928;2020050213;    3;   I;   8;eor
       2928;2020050214;    3;   I;   7;eor
       2928;2020050215;    3;   I;   8;eor
       2928;2020050216;    3;   I;   7;eor
       2928;2020050217;    3;   I;   7;eor
       2928;2020050218;    3;   I;   8;eor
       2928;2020050219;    3;   I;   8;eor
       2928;2020050220;    3;   I;   7;eor
       2928;2020050221;    3;   I;   8;eor
       2928;2020050222;    3;   I;   8;eor
       2928;2020050223;    3;   I;   8;eor
       2928;2020050300;    3;   I;   4;eor
       2928;2020050301;    3;   I;   7;eor
       2928;2020050302;    3;   I;   8;eor
       2928;2020050303;    3;   I;   7;eor
       2928;2020050304;    3;   I;   7;eor
       2928;2020050305;    3;   I;   8;eor
       2928;2020050306;    3;   I;   8;eor
       2928;2020050307;    3;   I;   3;eor
       2928;2020050308;    3;   I;   5;eor
       2928;2020050309;    3;   I;   4;eor
       2928;2020050310;    3;   I;   6;eor
       2928;2020050311;    3;   I;   8;eor
       2928;2020050312;    3;   I;   8;eor
       2928;2020050313;    3;   I;   8;eor
       2928;2020050314;    3;   I;   5;eor
       2928;2020050315;    3;   I;   8;eor
       2928;2020050316;    3;   I;   7;eor
       2928;2020050317;    3;   I;   7;eor
       2928;2020050318;    3;   I;   8;eor
       2928;2020050319;    3;   I;   8;eor
       2928;2020050320;    3;   I;   7;eor
       2928;2020050321;    3;   I;   8;eor
       2928;2020050322;    3;   I;   7;eor
       2928;2020050323;    3;   I;   8;eor
       2928;2020050400;    3;   I;   8;eor
       2928;2020050401;    3;   I;   8;eor
       2928;2020050402;    3;   I;   8;eor
       2928;2020050403;    3;   I;   8;eor
       2928;2020050404;    3;   I;   8;eor
       2928;2020050405;    3;   I;   8;eor
       2928;2020050406;    3;   I;   8;eor
       2928;2020050407;    3;   I;   8;eor
       2928;2020050408;    3;   I;   8;eor
       2928;2020050409;    3;   I;   8;eor
       2928;2020050410;    3;   I;   8;eor
       2928;2020050411;    3;   I;   7;eor
       2928;2020050412;    3;   I;   7;eor
       2928;2020050413;    3;   I;   7;eor
       2928;2020050414;    3;   I;   7;eor
       2928;2020050415;    3;   I;   7;eor
       2928;2020050416;    3;   I;   7;eor
       2928;2020050417;    3;   I;   8;eor
       2928;2020050418;    3;   I;   8;eor
       2928;2020050419;    3;   I;   4;eor
       2928;2020050420;    3;   I;   1;eor
       2928;2020050421;    3;   I;   0;eor
       2928;2020050422;    3;   I;   0;eor
       2928;2020050423;    3;   I;   0;eor
       2928;2020050500;    3;   I;   0;eor
       2928;2020050501;    3;   I;   0;eor
       2928;2020050502;    3;   I;   0;eor
       2928;2020050503;    3;   I;   8;eor
       2928;2020050504;    3;   I;   6;eor
       2928;2020050505;    3;   I;   8;eor
       2928;2020050506;    3;   I;   7;eor
       2928;2020050507;    3;   I;   3;eor
       2928;2020050508;    3;   I;   7;eor
       2928;2020050509;    3;   I;   2;eor
       2928;2020050510;    3;   I;   3;eor
       2928;2020050511;    3;   I;   0;eor
       2928;2020050512;    3;   I;   5;eor
       2928;2020050513;    3;   I;   7;eor
       2928;2020050514;    3;   I;   7;eor
       2928;2020050515;    3;   I;   0;eor
       2928;2020050516;    3;   I;   2;eor
       2928;2020050517;    3;   I;   7;eor
       2928;2020050518;    3;   I;   1;eor
       2928;2020050519;    3;   I;   0;eor
       2928;2020050520;    3;   I;   0;eor
       2928;2020050521;    3;   I;   0;eor
       2928;2020050522;    3;   I;   0;eor
       2928;2020050523;    3;   I;   0;eor
       2928;2020050600;    3;   I;   0;eor
       2928;2020050601;    3;   I;   0;eor
       2928;2020050602;    3;   I;   0;eor
       2928;2020050603;    3;   I;   0;eor
       2928;2020050604;    3;   I;   8;eor
       2928;2020050605;    3;   I;   8;eor
       2928;2020050606;    3;   I;   7;eor
       2928;2020050607;    3;   I;   6;eor
       2928;2020050608;    3;   I;   0;eor
       2928;2020050609;    3;   I;   0;eor
       2928;2020050610;    3;   I;   0;eor
       2928;2020050611;    3;   I;   0;eor
       2928;2020050612;    3;   I;   0;eor
       2928;2020050613;    3;   I;   1;eor
       2928;2020050614;    3;   I;   1;eor
       2928;2020050615;    3;   I;   2;eor
       2928;2020050616;    3;   I;   0;eor
       2928;2020050617;    3;   I;   0;eor
       2928;2020050618;    3;   I;   0;eor
       2928;2020050619;    3;   I;   3;eor
       2928;2020050620;    3;   I;   0;eor
       2928;2020050621;    3;   I;   7;eor
       2928;2020050622;    3;   I;   7;eor
       2928;2020050623;    3;   I;   8;eor
       2928;2020050700;    3;   I;   4;eor
       2928;2020050701;    3;   I;   4;eor
       2928;2020050702;    3;   I;   5;eor
       2928;2020050703;    3;   I;   0;eor
       2928;2020050704;    3;   I;   0;eor
       2928;2020050705;    3;   I;   6;eor
       2928;2020050706;    3;   I;   3;eor
       2928;2020050707;    3;   I;   7;eor
       2928;2020050708;    3;   I;   7;eor
       2928;2020050709;    3;   I;   4;eor
       2928;2020050710;    3;   I;   1;eor
       2928;2020050711;    3;   I;   0;eor
       2928;2020050712;    3;   I;   0;eor
       2928;2020050713;    3;   I;   0;eor
       2928;2020050714;    3;   I;   0;eor
       2928;2020050715;    3;   I;   0;eor
       2928;2020050716;    3;   I;   0;eor
       2928;2020050717;    3;   I;   0;eor
       2928;2020050718;    3;   I;   0;eor
       2928;2020050719;    3;   I;   8;eor
       2928;2020050720;    3;   I;   8;eor
       2928;2020050721;    3;   I;   8;eor
       2928;2020050722;    3;   I;   8;eor
       2928;2020050723;    3;   I;   8;eor
       2928;2020050800;    3;   I;   8;eor
       2928;2020050801;    3;   I;   8;eor
       2928;2020050802;    3;   I;   8;eor
       2928;2020050803;    3;   I;   8;eor
       2928;2020050804;    3;   I;   8;eor
       2928;2020050805;    3;   I;   8;eor
       2928;2020050806;    3;   I;   8;eor
       2928;2020050807;    3;   I;   8;eor
       2928;2020050808;    3;   I;   8;eor
       2928;2020050809;    3;   I;   8;eor
       2928;2020050810;    3;   I;   8;eor
       2928;2020050811;    3;   I;   7;eor
       2928;2020050812;    3;   I;   7;eor
       2928;2020050813;    3;   I;   7;eor
       2928;2020050814;    3;   I;   8;eor
       2928;2020050815;    3;   I;   8;eor
       2928;2020050816;    3;   I;   7;eor
       2928;2020050817;    3;   I;   8;eor
       2928;2020050818;    3;   I;   8;eor
       2928;2020050819;    3;   I;   7;eor
       2928;2020050820;    3;   I;   7;eor
       2928;2020050821;    3;   I;   8;eor
       2928;2020050822;    3;   I;   8;eor
       2928;2020050823;    3;   I;   8;eor
       2928;2020050900;    3;   I;   8;eor
       2928;2020050901;    3;   I;   8;eor
       2928;2020050902;    3;   I;   8;eor
       2928;2020050903;    3;   I;   0;eor
       2928;2020050904;    3;   I;   8;eor
       2928;2020050905;    3;   I;   6;eor
       2928;2020050906;    3;   I;   8;eor
       2928;2020050907;    3;   I;   8;eor
       2928;2020050908;    3;   I;   8;eor
       2928;2020050909;    3;   I;   8;eor
       2928;2020050910;    3;   I;   8;eor
       2928;2020050911;    3;   I;   8;eor
       2928;2020050912;    3;   I;   8;eor
       2928;2020050913;    3;   I;   8;eor
       2928;2020050914;    3;   I;   8;eor
       2928;2020050915;    3;   I;   8;eor
       2928;2020050916;    3;   I;   8;eor
       2928;2020050917;    3;   I;   8;eor
       2928;2020050918;    3;   I;   8;eor
       2928;2020050919;    3;   I;   8;eor
       2928;2020050920;    3;   I;   8;eor
       2928;2020050921;    3;   I;   8;eor
       2928;2020050922;    3;   I;   7;eor
       2928;2020050923;    3;   I;   8;eor
       2928;2020051000;    3;   I;   6;eor
       2928;2020051001;    3;   I;   8;eor
       2928;2020051002;    3;   I;   0;eor
       2928;2020051003;    3;   I;   8;eor
       2928;2020051004;    3;   I;   7;eor
       2928;2020051005;    3;   I;   8;eor
       2928;2020051006;    3;   I;   8;eor
       2928;2020051007;    3;   I;   8;eor
       2928;2020051008;    3;   I;   7;eor
       2928;2020051009;    3;   I;   8;eor
       2928;2020051010;    3;   I;   8;eor
       2928;2020051011;    3;   I;   8;eor
       2928;2020051012;    3;   I;   7;eor
       2928;2020051013;    3;   I;   5;eor
       2928;2020051014;    3;   I;   6;eor
       2928;2020051015;    3;   I;   8;eor
       2928;2020051016;    3;   I;   8;eor
       2928;2020051017;    3;   I;   8;eor
       2928;2020051018;    3;   I;   8;eor
       2928;2020051019;    3;   I;   7;eor
       2928;2020051020;    3;   I;   8;eor
       2928;2020051021;    3;   I;   8;eor
       2928;2020051022;    3;   I;   8;eor
       2928;2020051023;    3;   I;   8;eor
       2928;2020051100;    3;   I;   8;eor
       2928;2020051101;    3;   I;   8;eor
       2928;2020051102;    3;   I;   8;eor
       2928;2020051103;    3;   I;   4;eor
       2928;2020051104;    3;   I;   0;eor
       2928;2020051105;    3;   I;   5;eor
       2928;2020051106;    3;   I;   7;eor
       2928;2020051107;    3;   I;   8;eor
       2928;2020051108;    3;   I;   7;eor
       2928;2020051109;    3;   I;   8;eor
       2928;2020051110;    3;   I;   8;eor
       2928;2020051111;    3;   I;   7;eor
       2928;2020051112;    3;   I;   7;eor
       2928;2020051113;    3;   I;   7;eor
       2928;2020051114;    3;   I;   8;eor
       2928;2020051115;    3;   I;   8;eor
       2928;2020051116;    3;   I;   8;eor
       2928;2020051117;    3;   I;   7;eor
       2928;2020051118;    3;   I;   7;eor
       2928;2020051119;    3;   I;   8;eor
       2928;2020051120;    3;   I;   6;eor
       2928;2020051121;    3;   I;   0;eor
       2928;2020051122;    3;   I;   0;eor
       2928;2020051123;    3;   I;   0;eor
       2928;2020051200;    3;   I;   0;eor
       2928;2020051201;    3;   I;   0;eor
       2928;2020051202;    3;   I;   0;eor
       2928;2020051203;    3;   I;   0;eor
       2928;2020051204;    3;   I;   0;eor
       2928;2020051205;    3;   I;   0;eor
       2928;2020051206;    3;   I;   1;eor
       2928;2020051207;    3;   I;   0;eor
       2928;2020051208;    3;   I;   1;eor
       2928;2020051209;    3;   I;   0;eor
       2928;2020051210;    3;   I;   5;eor
       2928;2020051211;    3;   I;   4;eor
       2928;2020051212;    3;   I;   7;eor
       2928;2020051213;    3;   I;   8;eor
       2928;2020051214;    3;   I;   8;eor
       2928;2020051215;    3;   I;   5;eor
       2928;2020051216;    3;   I;   6;eor
       2928;2020051217;    3;   I;   5;eor
       2928;2020051218;    3;   I;   7;eor
       2928;2020051219;    3;   I;   4;eor
       2928;2020051220;    3;   I;   1;eor
       2928;2020051221;    3;   I;   1;eor
       2928;2020051222;    3;   I;   0;eor
       2928;2020051223;    3;   I;   8;eor
       2928;2020051300;    3;   I;   8;eor
       2928;2020051301;    3;   I;   8;eor
       2928;2020051302;    3;   I;   5;eor
       2928;2020051303;    3;   I;   5;eor
       2928;2020051304;    3;   I;   8;eor
       2928;2020051305;    3;   I;   0;eor
       2928;2020051306;    3;   I;   0;eor
       2928;2020051307;    3;   I;   0;eor
       2928;2020051308;    3;   I;   2;eor
       2928;2020051309;    3;   I;   5;eor
       2928;2020051310;    3;   I;   7;eor
       2928;2020051311;    3;   I;   8;eor
       2928;2020051312;    3;   I;   6;eor
       2928;2020051313;    3;   I;   7;eor
       2928;2020051314;    3;   I;   7;eor
       2928;2020051315;    3;   I;   8;eor
       2928;2020051316;    3;   I;   8;eor
       2928;2020051317;    3;   I;   8;eor
       2928;2020051318;    3;   I;   8;eor
       2928;2020051319;    3;   I;   8;eor
       2928;2020051320;    3;   I;   7;eor
       2928;2020051321;    3;   I;   8;eor
       2928;2020051322;    3;   I;   8;eor
       2928;2020051323;    3;   I;   7;eor
       2928;2020051400;    3;   I;   8;eor
       2928;2020051401;    3;   I;   6;eor
       2928;2020051402;    3;   I;   5;eor
       2928;2020051403;    3;   I;   0;eor
       2928;2020051404;    3;   I;   0;eor
       2928;2020051405;    3;   I;   5;eor
       2928;2020051406;    3;   I;   2;eor
       2928;2020051407;    3;   I;   2;eor
       2928;2020051408;    3;   I;   7;eor
       2928;2020051409;    3;   I;   6;eor
       2928;2020051410;    3;   I;   0;eor
       2928;2020051411;    3;   I;   7;eor
       2928;2020051412;    3;   I;   7;eor
       2928;2020051413;    3;   I;   7;eor
       2928;2020051414;    3;   I;   7;eor
       2928;2020051415;    3;   I;   3;eor
       2928;2020051416;    3;   I;   2;eor
       2928;2020051417;    3;   I;   7;eor
       2928;2020051418;    3;   I;   4;eor
       2928;2020051419;    3;   I;   7;eor
       2928;2020051420;    3;   I;   0;eor
       2928;2020051421;    3;   I;   0;eor
       2928;2020051422;    3;   I;   0;eor
       2928;2020051423;    3;   I;   0;eor
       2928;2020051500;    3;   I;   7;eor
       2928;2020051501;    3;   I;   2;eor
       2928;2020051502;    3;   I;   3;eor
       2928;2020051503;    3;   I;   8;eor
       2928;2020051504;    3;   I;   7;eor
       2928;2020051505;    3;   I;   2;eor
       2928;2020051506;    3;   I;   0;eor
       2928;2020051507;    3;   I;   0;eor
       2928;2020051508;    3;   I;   0;eor
       2928;2020051509;    3;   I;   5;eor
       2928;2020051510;    3;   I;   4;eor
       2928;2020051511;    3;   I;   6;eor
       2928;2020051512;    3;   I;   3;eor
       2928;2020051513;    3;   I;   3;eor
       2928;2020051514;    3;   I;   6;eor
       2928;2020051515;    3;   I;   6;eor
       2928;2020051516;    3;   I;   7;eor
       2928;2020051517;    3;   I;   2;eor
       2928;2020051518;    3;   I;   2;eor
       2928;2020051519;    3;   I;   7;eor
       2928;2020051520;    3;   I;   7;eor
       2928;2020051521;    3;   I;   6;eor
       2928;2020051522;    3;   I;   1;eor
       2928;2020051523;    3;   I;   0;eor
       2928;2020051600;    3;   I;   0;eor
       2928;2020051601;    3;   I;   7;eor
       2928;2020051602;    3;   I;   2;eor
       2928;2020051603;    3;   I;   0;eor
       2928;2020051604;    3;   I;   4;eor
       2928;2020051605;    3;   I;   7;eor
       2928;2020051606;    3;   I;   0;eor
       2928;2020051607;    3;   I;   3;eor
       2928;2020051608;    3;   I;   0;eor
       2928;2020051609;    3;   I;   3;eor
       2928;2020051610;    3;   I;   2;eor
       2928;2020051611;    3;   I;   1;eor
       2928;2020051612;    3;   I;   2;eor
       2928;2020051613;    3;   I;   0;eor
       2928;2020051614;    3;   I;   1;eor
       2928;2020051615;    3;   I;   1;eor
       2928;2020051616;    3;   I;   3;eor
       2928;2020051617;    3;   I;   0;eor
       2928;2020051618;    3;   I;   2;eor
       2928;2020051619;    3;   I;   8;eor
       2928;2020051620;    3;   I;   8;eor
       2928;2020051621;    3;   I;   7;eor
       2928;2020051622;    3;   I;   8;eor
       2928;2020051623;    3;   I;   8;eor
       2928;2020051700;    3;   I;   8;eor
       2928;2020051701;    3;   I;   8;eor
       2928;2020051702;    3;   I;   8;eor
       2928;2020051703;    3;   I;   8;eor
       2928;2020051704;    3;   I;   8;eor
       2928;2020051705;    3;   I;   7;eor
       2928;2020051706;    3;   I;   7;eor
       2928;2020051707;    3;   I;   6;eor
       2928;2020051708;    3;   I;   2;eor
       2928;2020051709;    3;   I;   1;eor
       2928;2020051710;    3;   I;   7;eor
       2928;2020051711;    3;   I;   3;eor
       2928;2020051712;    3;   I;   4;eor
       2928;2020051713;    3;   I;   7;eor
       2928;2020051714;    3;   I;   1;eor
       2928;2020051715;    3;   I;   5;eor
       2928;2020051716;    3;   I;   6;eor
       2928;2020051717;    3;   I;   4;eor
       2928;2020051718;    3;   I;   7;eor
       2928;2020051719;    3;   I;   7;eor
       2928;2020051720;    3;   I;   6;eor
       2928;2020051721;    3;   I;   1;eor
       2928;2020051722;    3;   I;   0;eor
       2928;2020051723;    3;   I;   0;eor
       2928;2020051800;    3;   I;   6;eor
       2928;2020051801;    3;   I;   8;eor
       2928;2020051802;    3;   I;   8;eor
       2928;2020051803;    3;   I;   8;eor
       2928;2020051804;    3;   I;   8;eor
       2928;2020051805;    3;   I;   8;eor
       2928;2020051806;    3;   I;   8;eor
       2928;2020051807;    3;   I;   8;eor
       2928;2020051808;    3;   I;   8;eor
       2928;2020051809;    3;   I;   8;eor
       2928;2020051810;    3;   I;   8;eor
       2928;2020051811;    3;   I;   7;eor
       2928;2020051812;    3;   I;   8;eor
       2928;2020051813;    3;   I;   7;eor
       2928;2020051814;    3;   I;   7;eor
       2928;2020051815;    3;   I;   7;eor
       2928;2020051816;    3;   I;   1;eor
       2928;2020051817;    3;   I;   0;eor
       2928;2020051818;    3;   I;   0;eor
       2928;2020051819;    3;   I;   5;eor
       2928;2020051820;    3;   I;   4;eor
       2928;2020051821;    3;   I;   7;eor
       2928;2020051822;    3;   I;   8;eor
       2928;2020051823;    3;   I;   6;eor
       2928;2020051900;    3;   I;   2;eor
       2928;2020051901;    3;   I;   8;eor
       2928;2020051902;    3;   I;   7;eor
       2928;2020051903;    3;   I;   3;eor
       2928;2020051904;    3;   I;   7;eor
       2928;2020051905;    3;   I;   7;eor
       2928;2020051906;    3;   I;   3;eor
       2928;2020051907;    3;   I;   7;eor
       2928;2020051908;    3;   I;   5;eor
       2928;2020051909;    3;   I;   7;eor
       2928;2020051910;    3;   I;   7;eor
       2928;2020051911;    3;   I;   7;eor
       2928;2020051912;    3;   I;   4;eor
       2928;2020051913;    3;   I;   7;eor
       2928;2020051914;    3;   I;   8;eor
       2928;2020051915;    3;   I;   8;eor
       2928;2020051916;    3;   I;   8;eor
       2928;2020051917;    3;   I;   8;eor
       2928;2020051918;    3;   I;   8;eor
       2928;2020051919;    3;   I;   7;eor
       2928;2020051920;    3;   I;   5;eor
       2928;2020051921;    3;   I;   7;eor
       2928;2020051922;    3;   I;   8;eor
       2928;2020051923;    3;   I;   8;eor
       2928;2020052000;    3;   I;   8;eor
       2928;2020052001;    3;   I;   8;eor
       2928;2020052002;    3;   I;   8;eor
       2928;2020052003;    3;   I;   8;eor
       2928;2020052004;    3;   I;   8;eor
       2928;2020052005;    3;   I;   7;eor
       2928;2020052006;    3;   I;   8;eor
       2928;2020052007;    3;   I;   8;eor
       2928;2020052008;    3;   I;   8;eor
       2928;2020052009;    3;   I;   8;eor
       2928;2020052010;    3;   I;   8;eor
       2928;2020052011;    3;   I;   8;eor
       2928;2020052012;    3;   I;   8;eor
       2928;2020052013;    3;   I;   8;eor
       2928;2020052014;    3;   I;   8;eor
       2928;2020052015;    3;   I;   8;eor
       2928;2020052016;    3;   I;   8;eor
       2928;2020052017;    3;   I;   0;eor
       2928;2020052018;    3;   I;   6;eor
       2928;2020052019;    3;   I;   7;eor
       2928;2020052020;    3;   I;   7;eor
       2928;2020052021;    3;   I;   8;eor
       2928;2020052022;    3;   I;   7;eor
       2928;2020052023;    3;   I;   5;eor
       2928;2020052100;    3;   I;   8;eor
       2928;2020052101;    3;   I;   2;eor
       2928;2020052102;    3;   I;   4;eor
       2928;2020052103;    3;   I;   2;eor
       2928;2020052104;    3;   I;   5;eor
       2928;2020052105;    3;   I;   7;eor
       2928;2020052106;    3;   I;   2;eor
       2928;2020052107;    3;   I;   5;eor
       2928;2020052108;    3;   I;   8;eor
       2928;2020052109;    3;   I;   7;eor
       2928;2020052110;    3;   I;   6;eor
       2928;2020052111;    3;   I;   1;eor
       2928;2020052112;    3;   I;   5;eor
       2928;2020052113;    3;   I;   6;eor
       2928;2020052114;    3;   I;   0;eor
       2928;2020052115;    3;   I;   3;eor
       2928;2020052116;    3;   I;   7;eor
       2928;2020052117;    3;   I;   0;eor
       2928;2020052118;    3;   I;   1;eor
       2928;2020052119;    3;   I;   5;eor
       2928;2020052120;    3;   I;   0;eor
       2928;2020052121;    3;   I;   0;eor
       2928;2020052122;    3;   I;   0;eor
       2928;2020052123;    3;   I;   3;eor
       2928;2020052200;    3;   I;   0;eor
       2928;2020052201;    3;   I;   0;eor
       2928;2020052202;    3;   I;   7;eor
       2928;2020052203;    3;   I;   8;eor
       2928;2020052204;    3;   I;   8;eor
       2928;2020052205;    3;   I;   8;eor
       2928;2020052206;    3;   I;   8;eor
       2928;2020052207;    3;   I;   8;eor
       2928;2020052208;    3;   I;   8;eor
       2928;2020052209;    3;   I;   8;eor
       2928;2020052210;    3;   I;   8;eor
       2928;2020052211;    3;   I;   8;eor
       2928;2020052212;    3;   I;   8;eor
       2928;2020052213;    3;   I;   8;eor
       2928;2020052214;    3;   I;   7;eor
       2928;2020052215;    3;   I;   8;eor
       2928;2020052216;    3;   I;   8;eor
       2928;2020052217;    3;   I;   8;eor
       2928;2020052218;    3;   I;   8;eor
       2928;2020052219;    3;   I;   8;eor
       2928;2020052220;    3;   I;   8;eor
       2928;2020052221;    3;   I;   8;eor
       2928;2020052222;    3;   I;   8;eor
       2928;2020052223;    3;   I;   8;eor
       2928;2020052300;    3;   I;   7;eor
       2928;2020052301;    3;   I;   8;eor
       2928;2020052302;    3;   I;   7;eor
       2928;2020052303;    3;   I;   8;eor
       2928;2020052304;    3;   I;   7;eor
       2928;2020052305;    3;   I;   7;eor
       2928;2020052306;    3;   I;   8;eor
       2928;2020052307;    3;   I;   8;eor
       2928;2020052308;    3;   I;   8;eor
       2928;2020052309;    3;   I;   8;eor
       2928;2020052310;    3;   I;   8;eor
       2928;2020052311;    3;   I;   8;eor
       2928;2020052312;    3;   I;   8;eor
       2928;2020052313;    3;   I;   8;eor
       2928;2020052314;    3;   I;   8;eor
       2928;2020052315;    3;   I;   8;eor
       2928;2020052316;    3;   I;   8;eor
       2928;2020052317;    3;   I;   8;eor
       2928;2020052318;    3;   I;   8;eor
